,Item_ID,Publish Date,RSS_Feed_String,ScrapedDateTime,Update Date,VIN,autoPay,body,charityId,condition,condition_conditionDisplayName,condition_conditionId,country,cylinders,drive,fuel,galleryPlusPictureURL,galleryURL,globalId,isMultiVariationListing,itemId,listingInfo_bestOfferEnabled,listingInfo_buyItNowAvailable,listingInfo_buyItNowPrice__currencyId,listingInfo_buyItNowPrice_value,listingInfo_convertedBuyItNowPrice__currencyId,listingInfo_convertedBuyItNowPrice_value,listingInfo_endTime,listingInfo_gift,listingInfo_listingType,listingInfo_startTime,location,odometer,paint color,paymentMethod,paymentMethod_1,paymentMethod_2,paymentMethod_3,paymentMethod_4,paymentMethod_5,post id,postalCode,posted,price,primaryCategory_categoryId,primaryCategory_categoryName,returnsAccepted,secondaryCategory_categoryId,secondaryCategory_categoryName,sellingStatus_bidCount,sellingStatus_convertedCurrentPrice__currencyId,sellingStatus_convertedCurrentPrice_value,sellingStatus_currentPrice__currencyId,sellingStatus_currentPrice_value,sellingStatus_sellingState,sellingStatus_timeLeft,shippingInfo_expeditedShipping,shippingInfo_handlingTime,shippingInfo_oneDayShippingAvailable,shippingInfo_shipToLocations,shippingInfo_shipToLocations_1,shippingInfo_shipToLocations_10,shippingInfo_shipToLocations_11,shippingInfo_shipToLocations_12,shippingInfo_shipToLocations_13,shippingInfo_shipToLocations_14,shippingInfo_shipToLocations_15,shippingInfo_shipToLocations_16,shippingInfo_shipToLocations_17,shippingInfo_shipToLocations_18,shippingInfo_shipToLocations_19,shippingInfo_shipToLocations_2,shippingInfo_shipToLocations_20,shippingInfo_shipToLocations_21,shippingInfo_shipToLocations_22,shippingInfo_shipToLocations_23,shippingInfo_shipToLocations_24,shippingInfo_shipToLocations_25,shippingInfo_shipToLocations_26,shippingInfo_shipToLocations_27,shippingInfo_shipToLocations_28,shippingInfo_shipToLocations_29,shippingInfo_shipToLocations_3,shippingInfo_shipToLocations_30,shippingInfo_shipToLocations_31,shippingInfo_shipToLocations_32,shippingInfo_shipToLocations_33,shippingInfo_shipToLocations_34,shippingInfo_shipToLocations_35,shippingInfo_shipToLocations_36,shippingInfo_shipToLocations_37,shippingInfo_shipToLocations_38,shippingInfo_shipToLocations_39,shippingInfo_shipToLocations_4,shippingInfo_shipToLocations_40,shippingInfo_shipToLocations_5,shippingInfo_shipToLocations_6,shippingInfo_shipToLocations_7,shippingInfo_shipToLocations_8,shippingInfo_shipToLocations_9,shippingInfo_shippingServiceCost__currencyId,shippingInfo_shippingServiceCost_value,shippingInfo_shippingType,size,subtitle,title,title status,topRatedListing,transmission,type,updated,url,viewItemURL
2138,http://lakeland.craigslist.org/ctd/6115491158.html,2017-05-03T12:33:51-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:43:45.288000,2017-05-03T12:33:51-04:00,1GTG5CE35F1208303,,,,,,,,6 cylinders,rwd,gas,,,,,,,,,,,,,,,,,,red,,,,,,,6115491158,,2017-05-03 12:33pm,$26998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guaranteed Approval-2015 GMC Canyon SLT Truck,clean,,automatic,truck,,http://lakeland.craigslist.org/ctd/6115491158.html,
2139,http://lakeland.craigslist.org/ctd/6115407656.html,2017-05-03T11:46:37-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:43:59.340000,2017-05-03T11:46:37-04:00,1FTSW21P75EA98470,,,,excellent,,,,8 cylinders,4wd,diesel,,,,,,,,,,,,,,,,,151034,white,,,,,,,6115407656,,2017-05-03 11:46am,$21739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2005 *Ford F250* truck Lariat Super Duty (White),clean,,automatic,truck,2017-05-03 10:04pm,http://lakeland.craigslist.org/ctd/6115407656.html,
2140,http://lakeland.craigslist.org/ctd/6115354528.html,2017-05-03T11:16:15-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:44:18.674000,2017-05-03T11:16:15-04:00,3D7KR28CX6G208521,,,,,,,,,rwd,diesel,,,,,,,,,,,,,,,,,243098,,,,,,,,6115354528,,2017-05-03 11:16am,$18991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006 *DODGE* *RAM* *2500* ST 100% Guaranteed Approval!,clean,,automatic,truck,,http://lakeland.craigslist.org/ctd/6115354528.html,
2141,http://buffalo.craigslist.org/cto/6080191887.html,2017-05-04T07:17:27-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:44:32.081000,2017-05-04T07:17:27-04:00,,,QR Code Link to This Post,,excellent,,,,4 cylinders,4wd,gas,,,,,,,,,,,,,,,,,169934,red,,,,,,,6080191887,,2017-04-08  6:16pm,$6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Toyota Tacoma SR5 4WD,clean,,manual,pickup,2017-05-04  7:12am,http://buffalo.craigslist.org/cto/6080191887.html,
2142,http://buffalo.craigslist.org/ctd/6116516879.html,2017-05-04T05:58:20-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:44:50.610000,2017-05-04T05:58:20-04:00,,,QR Code Link to This Post,,excellent,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,150526,red,,,,,,,6116516879,,2017-05-04  5:58am,$7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2005 Dodge Ram 1500 4X4 Reg Cab,clean,,automatic,pickup,,http://buffalo.craigslist.org/ctd/6116516879.html,
2143,http://buffalo.craigslist.org/ctd/6116515945.html,2017-05-04T05:55:42-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:45:05.265000,2017-05-04T05:55:42-04:00,,,QR Code Link to This Post,,excellent,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,132991,silver,,,,,,,6116515945,,2017-05-04  5:55am,$7995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compact,,2005 Ford Explorer Sport Trac XLT 4X4,clean,,automatic,pickup,,http://buffalo.craigslist.org/ctd/6116515945.html,
2144,http://buffalo.craigslist.org/cto/6094166641.html,2017-05-04T02:36:05-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:45:20.675000,2017-05-04T02:36:05-04:00,,,QR Code Link to This Post,,excellent,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,39900,red,,,,,,,6094166641,,2017-04-18  7:57pm,$18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compact,,2011 Ford Ranger Sport 4x4,clean,,automatic,pickup,2017-05-04  2:47am,http://buffalo.craigslist.org/cto/6094166641.html,
2145,http://buffalo.craigslist.org/cto/6116430821.html,2017-05-04T01:27:25-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:45:35.954000,2017-05-04T01:27:25-04:00,,,"QR Code Link to This Post


Call on weekends or txt during the week 
 show contact info",,fair,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,85000,red,,,,,,,6116430821,,2017-05-04  1:27am,$1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 GMC K25,clean,,automatic,truck,,http://buffalo.craigslist.org/cto/6116430821.html,
2146,http://buffalo.craigslist.org/cto/6088980969.html,2017-05-03T23:49:15-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:45:50.377000,2017-05-03T23:49:15-04:00,,,"QR Code Link to This Post


Big Horn
$19,800 Negotiable 
•	Mileage: 68k
•	V8, HEMI, 5.7 Liter
•	Keyless Start- 2 Remotes
•	Keyless Entry
•	Towing Package
•	Automatic, 5-Spd w/Overdrive
•	4WD
•	Stability Control
•	ABS (4-wheel)
•	Power Steering
•	Tilt Wheel
•	AM/FM Stereo
•	MP3 (Single Disc)
•	Sirius Radio
•	Bluetooth Wireless
•	UConnect
•	Anti-Theft System
•	Power Sliding Rear Window
•	Power Door Locks
•	Air Conditioning
•	Power Windows
•	Cruise Control
•	Power Seat
•	F&R Side Air Bags
•	F&R Head Curtin Air Bags
•	Dual Air Bags
•	Bed Liner
•	Oversized Premium Wheels 20"" (Powder Coated Black)
•	Fog Lights
•	Running Boards (Powder Coated Black)
•	Custom Bumpers (Powder Coated Black)
•	Custom Hood (Painted to match truck and trim)
•	Custom Grill (Painted Black)
•	Custom Decals (Black) -All original Big Horn emblems are reserved with the truck for future use if desired. 

Clean Carfax
*All custom work done was by a professional body mechanic *
Selling due to a growing family!",,excellent,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,67500,blue,,,,,,,6088980969,,2017-04-14 11:14pm,$19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011 Ram 1500  5.7L Hemi Quad Cab Big Horn,lien,,automatic,pickup,2017-05-03 11:44pm,http://buffalo.craigslist.org/cto/6088980969.html,
2147,http://buffalo.craigslist.org/cto/6103229607.html,2017-05-03T22:41:14-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:46:05.026000,2017-05-03T22:41:14-04:00,,,"QR Code Link to This Post



If you would like to schedule a time to come look at it or if you have any questions feel free to give me a call or text at 
 show contact info
 Thanks!",,,,,,6 cylinders,rwd,gas,,,,,,,,,,,,,,,,,,green,,,,,,,6103229607,,2017-04-25 12:11am,$5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,1956 Dodge Job Rated Custom Pickup - All Original,clean,,manual,pickup,2017-05-03 10:36pm,http://buffalo.craigslist.org/cto/6103229607.html,
2148,http://buffalo.craigslist.org/cto/6116300515.html,2017-05-03T22:33:22-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:46:18.789000,2017-05-03T22:33:22-04:00,,,"QR Code Link to This Post



This is a turn key ready to drive truck with a 5.3 liter automatic with a Tow Package. 

This is a one owner, never smoked in truck. (It looks better in person than it does in the pictures.) 

It has had a new fuel pump, brake lines, windshield, battery AND I have went over this truck from top to bottom to make sure everything is right, tight, and ready to go. 

It runs and drives like a new truck ! It has always been adult driven and never abused. 

I am asking $6300. or will consider a reasonable cash offer.",,excellent,,,,,4wd,gas,,,,,,,,,,,,,,,,,,grey,,,,,,,6116300515,,2017-05-03 10:21pm,$6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 GMC Sierra 4x4 Fwd Four Door Short Bed,clean,,automatic,truck,2017-05-04  7:28am,http://buffalo.craigslist.org/cto/6116300515.html,
2149,http://buffalo.craigslist.org/cto/6116281580.html,2017-05-03T22:01:20-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:46:31.820000,2017-05-03T22:01:20-04:00,,,"QR Code Link to This Post


$2,500 or best offer
Buffalo's Original Rust Bucket
No extra charge for the rust!
About 160,000 Miles
Engine 460 cu. in , 7.5 
Automatic Transmission and 4 wheel drive work perfect
Get ready now for a bad winter
Needs plow hoses
Needs work Selling as is with best offer option
Has 3 (three) blown out spark plugs but still starts and runs
Needs complete exhaust for on road or modified less convertor for off road
Extra heavy duty ladder rack
Locking tool box
Duel Battery
Extra Heavy Duty Rear Bumper with additional Gimble Hitch
Also needs side drivers glass and rear glass, minor repair!
New gas tanks, One rear installed, one in box
If one was to easy out the broken plugs, install muffler only it would make a great work truck for an apartment complex, farm or industrial park.
This is the most powerful setup I've used in 40 years.
I could part out and make much more money but don't have the time 
So I would only consider as is for now.
 Needs to go
Used off road for the past 5 or 6 years because someone stole my exhaust system. Go Buffalo!!!!!

Feel free to contact me for more information and showing",,fair,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,160000,blue,,,,,,,6116281580,,2017-05-03 10:01pm,$2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,1990 Ford F-350 Pickup With complete working Boss V-Plow,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116281580.html,
2150,http://buffalo.craigslist.org/cto/6111330388.html,2017-05-03T21:58:25-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:46:46.306000,2017-05-03T21:58:25-04:00,,,QR Code Link to This Post,,good,,,,8 cylinders,rwd,gas,,,,,,,,,,,,,,,,,,,,,,,,,6111330388,,2017-04-30  3:41pm,$5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,1997 two-door Chevy pickup,clean,,automatic,pickup,2017-05-03  9:53pm,http://buffalo.craigslist.org/cto/6111330388.html,
2151,http://buffalo.craigslist.org/cto/6111356799.html,2017-05-03T21:57:49-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:47:00.481000,2017-05-03T21:57:49-04:00,,,QR Code Link to This Post,,fair,,,,,rwd,diesel,,,,,,,,,,,,,,,,,140000,green,,,,,,,6111356799,,2017-04-30  4:00pm,$6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,1999 f350 flatbed,clean,,automatic,pickup,2017-05-03  9:53pm,http://buffalo.craigslist.org/cto/6111356799.html,
2152,http://buffalo.craigslist.org/cto/6110811846.html,2017-05-03T21:34:22-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:47:15.497000,2017-05-03T21:34:22-04:00,,,QR Code Link to This Post,,good,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,11000,silver,,,,,,,6110811846,,2017-04-30  9:09am,$18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mid-size,,2015 Toyota Tacoma  DOUBLE CAB TRD 5FT Bed V6 4x4,rebuilt,,automatic,pickup,2017-05-03  9:29pm,http://buffalo.craigslist.org/cto/6110811846.html,
2153,http://buffalo.craigslist.org/cto/6116235538.html,2017-05-03T21:16:12-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:47:31.284000,2017-05-03T21:16:12-04:00,,,QR Code Link to This Post,,good,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,165000,red,,,,,,,6116235538,,2017-05-03  9:16pm,$5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008 Ford Ranger XLT,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116235538.html,
2154,http://buffalo.craigslist.org/cto/6116225580.html,2017-05-03T21:06:40-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:47:48.094000,2017-05-03T21:06:40-04:00,,,QR Code Link to This Post,,fair,,,,,4wd,gas,,,,,,,,,,,,,,,,,120000,red,,,,,,,6116225580,,2017-05-03  9:06pm,$5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001 Chevy Silverado,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116225580.html,
2155,http://buffalo.craigslist.org/cto/6105130779.html,2017-05-03T21:04:29-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:48:01.160000,2017-05-03T21:04:29-04:00,,,"QR Code Link to This Post



The plow in the picture will not be sold with the truck!",,fair,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,,black,,,,,,,6105130779,,2017-04-26 10:21am,$2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2006 Dodge Ram 2500,clean,,automatic,truck,2017-05-03  8:59pm,http://buffalo.craigslist.org/cto/6105130779.html,
2156,http://buffalo.craigslist.org/cto/6112589458.html,2017-05-03T21:01:48-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:48:18.853000,2017-05-03T21:01:48-04:00,,,"QR Code Link to This Post



$4500",,excellent,,,,8 cylinders,rwd,gas,,,,,,,,,,,,,,,,,,blue,,,,,,,6112589458,,2017-05-01  1:36pm,$4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988 Chevy Stepside pickup,clean,,automatic,pickup,2017-05-03  8:56pm,http://buffalo.craigslist.org/cto/6112589458.html,
2157,http://buffalo.craigslist.org/cto/6113146720.html,2017-05-03T19:57:27-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:48:37.039000,2017-05-03T19:57:27-04:00,,,"QR Code Link to This Post


show contact info
TEXT ONLY NO EMAILS",,good,,,,4 cylinders,,gas,,,,,,,,,,,,,,,,,,red,,,,,,,6113146720,,2017-05-01  7:36pm,$1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 NISSAN PICKUP,clean,,manual,pickup,2017-05-03  7:52pm,http://buffalo.craigslist.org/cto/6113146720.html,
2158,http://buffalo.craigslist.org/cto/6116147031.html,2017-05-03T19:54:50-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:48:50.138000,2017-05-03T19:54:50-04:00,,,QR Code Link to This Post,,good,,,,6 cylinders,4wd,gas,,,,,,,,,,,,,,,,,68000,red,,,,,,,6116147031,,2017-05-03  7:54pm,$17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007 Chevy Silverado,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116147031.html,
2159,http://buffalo.craigslist.org/cto/6077275448.html,2017-05-03T19:54:02-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:49:03.879000,2017-05-03T19:54:02-04:00,,,QR Code Link to This Post,,good,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,199000,black,,,,,,,6077275448,,2017-04-06  5:36pm,$1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97 ram 1500 flatbed,lien,,automatic,truck,2017-05-03  7:49pm,http://buffalo.craigslist.org/cto/6077275448.html,
2160,http://buffalo.craigslist.org/cto/6092514669.html,2017-05-03T19:40:21-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:49:18.449000,2017-05-03T19:40:21-04:00,,,"QR Code Link to This Post



V8 Hemi 4x4 w/ 3.92 Rear
Power Locks, Windows
Keyless Entry, Remote Start
Tilt Steering Wheel w/ Controls, Cruise Control
Towing Package w/ Trailer Braking
Sliding Rear Window
Bucket Seats w/ Center Consul, Sport Shift
Powered Driver Seat, Rear Storage Light
Uconnect mp3, Single Disc, AUX w/ Bluetooth
Auto Dim, Heated Mirrors (inside and out)
USB Port, 12v Outlet/ Converter
Garage Door Preset (up to 3)
Brake Pads, Rotors, Tires (New)
Front Struts, Rear Shocks (New)
Driver, Passenger Tie Rod Ends (New)
Tonneau Cover, Chrome Bed Rails
Bed liner, Husky Floor Mats

$18,000 obo

77,000 miles and will go up because its my daily driver. Clean title in hand, serious offers only. Call or Text with any questions or more photos. 585-300-926six.",,excellent,,,,8 cylinders,fwd,gas,,,,,,,,,,,,,,,,,77000,black,,,,,,,6092514669,,2017-04-17  6:04pm,$18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,Ram 1500,clean,,automatic,pickup,2017-05-03  7:35pm,http://buffalo.craigslist.org/cto/6092514669.html,
2161,http://buffalo.craigslist.org/cto/6116119033.html,2017-05-03T19:30:36-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:49:34.121000,2017-05-03T19:30:36-04:00,,,QR Code Link to This Post,,excellent,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,50000,,,,,,,,6116119033,,2017-05-03  7:30pm,$26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013 RAM 3500,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116119033.html,
2162,http://buffalo.craigslist.org/cto/6084549855.html,2017-05-03T19:26:33-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:49:47.407000,2017-05-03T19:26:33-04:00,,,"QR Code Link to This Post


show contact info",,like new,,,,8 cylinders,rwd,gas,,,,,,,,,,,,,,,,,98000,blue,,,,,,,6084549855,,2017-04-11  7:27pm,$4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007 GMC SIERRA.....EXCELLENT.....NO ISSUES,clean,,automatic,pickup,2017-05-03  7:21pm,http://buffalo.craigslist.org/cto/6084549855.html,
2163,http://buffalo.craigslist.org/cto/6101221106.html,2017-05-03T19:24:34-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:50:02.027000,2017-05-03T19:24:34-04:00,,,QR Code Link to This Post,,like new,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,11400,black,,,,,,,6101221106,,2017-04-23  5:20pm,$23500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2012 Dodge Ram 1500,clean,,automatic,pickup,2017-05-03  7:19pm,http://buffalo.craigslist.org/cto/6101221106.html,
2164,http://buffalo.craigslist.org/cto/6074095406.html,2017-05-03T19:18:14-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:50:17.446000,2017-05-03T19:18:14-04:00,,,"QR Code Link to This Post


Hello,




Up for sale is a 2000 Ford F-250 plow truck. It was purchased used 2 seasons ago and barely used due to the light winters. It is in decent shape with the typical ford rust. It was origianally used exclusively as a plow for Hilbert college. 
The good:
I was told when I bought it the transmission was completely rebuilt though I don't have paperwork to show it. 74,000 original miles and runs just fine. No check engine light. Upgraded suspension. Brand new manifolds and exhaust (pipes cat and muffler) all the way back. Was very expensive to have done.  New rear calipers, pads and rotors. Also an upgraded stereo with Bluetooth audio streaming and hands free calling. The plow works great and the pump was rebuilt last season.  All new hoses and connectors and other new parts.  It has the 5.4 V8 engine.  Strong runner and fires right up.  The bed is in good shape.  The pic has some wood laying in it because I was transporting drywall and needed a flat surface since there are tiedown hooks.  Brand new tailgate painted to match.  Tow package.  Lifted with leaf springs.  Auto lock 4x4.  Engages and disengages just fine.  

The bad:
The plow blade has rust and small holes but is covered with vinyl. It's in good shape but is 17 years old so there is rust like all fords of this time frame. There are scratches and dents as pictured. The AC has been removed.  Needs a front passenger tire or belt repaired.  It's bulged a bit and wobbles.  Holds air though.    





The only reason I am selling it is because I used to work in orchard park but needed an occasional utility truck. I figured it would be more economical to drive my efficient car to work and use the truck when needed. I got a new closer job so now I am going to sell both vehicles and get a newer smaller truck. 

Local pickup only.  I am located in Tonawanda/Buffalo NY.  Feel free to request to look at it.  I'm happy to show it just about any time.  Seven one 6 2 five four 77 seven one.
Thanks!",,good,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,,red,,,,,,,6074095406,,2017-04-04  2:53pm,$4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2000 Ford F-250 truck with Meyer plow,clean,,automatic,truck,2017-05-03  7:13pm,http://buffalo.craigslist.org/cto/6074095406.html,
2165,http://buffalo.craigslist.org/cto/6116095371.html,2017-05-03T19:10:21-04:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:50:31.932000,2017-05-03T19:10:21-04:00,,,"QR Code Link to This Post


show contact info
 Matt",,fair,,,,6 cylinders,rwd,gas,,,,,,,,,,,,,,,,,150630,green,,,,,,,6116095371,,2017-05-03  7:10pm,$1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mid-size,,1994 Ford Ranger,clean,,automatic,pickup,,http://buffalo.craigslist.org/cto/6116095371.html,
2166,http://greatfalls.craigslist.org/cto/6108939086.html,2017-05-04T00:23:45-06:00,.craigslist.org/search/cta?auto_bodytype=6&auto_bodytype=7&auto_bodytype=9&format=rss,2017-05-04 08:50:48.540000,2017-05-04T00:23:45-06:00,,,"QR Code Link to This Post



The paint is in good condition. The inside and top of tailgate and the bed rails are rhino-lined as well as the lower 1/8 of the body to protect the paint from rock chips. Truck has a receiver hitch and plug in for towing, keyless start and locks, tilt steering, great AC and heater, power windows, locks, breaks, steering, and also power heated mirrors. Pioneer CD player with iPod and mp3 player compatibility, also has phone connection capability, works and sounds good. Dual front air bags. Has a matching dash cover, custom fit Husky liner floor mats in the front and back. Interior and seats are in very good condition, I have always kept seat covers on the front seats. 

Windshield and all glass in good shape, one small chip low in the windshield has been repaired. Has block heater plug-in. Comes with a good spare tire mounted on matching aluminum rim. A few, maybe 2 or 3, very small door dings, but no paint damage. The only thing that doesn't work is the horn and I've never tried to fix it because it never bugged me. I'm only selling to buy a suburban for my growing family.

Asking $7200.00 or best cash offer.

I will not respond to any e-mails or texts. Only direct phone calls and NO dealers, and no I don't need or want help selling this truck. Please CALL four 0 six 4 five 9 five 0 two 2.  I do not reply to texts...I am old enough to have an aversion to texting and old enough to take excellent care of my vehicles!!!",,excellent,,,,8 cylinders,4wd,gas,,,,,,,,,,,,,,,,,120000,white,,,,,,,6108939086,,2017-04-28  5:36pm,$7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full-size,,2001 Dodge Ram 1500 quad-cab 4x4 Low Miles,clean,,automatic,truck,2017-05-04 12:18am,http://greatfalls.craigslist.org/cto/6108939086.html,
